Unnamed: 0,time,open,high,low,close,volume,EMA,DIF,DEA,MACD,MinLow,MaxHigh,RSV,K,D,J,MA_5,MA_10,MA_60
90,2021-04-27 14:00:00,3422.41,3443.63,3417.43,3442.02,5709910,3455.4563805007097,-3.3309718034120124,3.1397520784247805,-12.941447763673587,3417.26,3497.12,31.004257450538276,20.93323901717055,26.740506786691757,9.318703478128135,3437.0979999999995,3456.2290000000003,3448.4415000000004
91,2021-04-27 15:00:00,3441.6,3443.85,3436.86,3442.61,6362344,3454.504796759916,-3.8432970929720796,1.7431422441454085,-11.172878674234976,3417.26,3497.12,31.743050338091678,24.536509457477592,26.005841010287035,21.597846351858706,3433.9919999999997,3453.822,3447.7688333333335
92,2021-04-28 10:30:00,3432.16,3445.72,3423.32,3445.72,14623694,3453.8540710739967,-3.952802125043945,0.6039533703075378,-9.113510990702967,3417.26,3497.12,35.637365389431125,28.236794768128767,26.749492262900947,31.211399778584415,3434.9019999999996,3451.94,3447.483333333333
93,2021-04-28 11:30:00,3445.58,3451.29,3433.39,3441.1,6310130,3452.9093250685155,-4.362097496324623,-0.3892568030188943,-7.945681386611456,3417.26,3495.79,30.35782503501817,28.9438048570919,27.48092979429793,31.869554982679844,3438.7940000000003,3448.6330000000003,3447.0926666666664
94,2021-04-28 14:00:00,3441.06,3444.61,3436.94,3442.62,6514260,3452.147152841218,-4.511806433979473,-1.21376672921101,-6.596079409536926,3417.26,3483.15,38.48838974047613,32.125333151553306,29.029064246716388,38.31787096122714,3442.814,3443.822,3446.614
95,2021-04-28 15:00:00,3442.75,3457.07,3442.23,3457.07,7518833,3452.511808186313,-3.424976610957401,-1.6560087055602883,-3.5379358107942256,3417.26,3458.46,96.6262135922333,53.625626631779966,37.227918375070914,86.42104314519807,3445.8239999999996,3441.4610000000002,3446.238
96,2021-04-29 10:30:00,3458.08,3473.91,3447.59,3464.43,17023624,3453.394637209549,-1.9473181842481608,-1.714270601297863,-0.46609516590059563,3417.26,3473.91,83.26566637246235,63.505639878674096,45.98715887627198,98.54260188347834,3450.1879999999996,3442.09,3446.1053333333334
97,2021-04-29 11:30:00,3464.14,3466.68,3452.88,3463.1,6686195,3454.1135529718044,-0.8735137965500144,-1.5461192403482933,1.3452108875965578,3417.26,3473.91,80.91791703442186,69.30973226392335,53.7613500054891,100.40649678079184,3453.6639999999998,3444.2830000000004,3445.7205000000004
98,2021-04-29 14:00:00,3464.28,3469.24,3461.67,3468.15,5773583,3455.1532897887078,0.38058951343055014,-1.1607774895925247,3.0827340060461497,3417.43,3473.91,89.8016997167143,76.14038808152033,61.22102936416617,105.97910551622866,3459.0740000000005,3448.9339999999997,3445.3361666666665
99,2021-04-29 15:00:00,3469.05,3478.23,3465.01,3474.9,7677755,3456.6160090636185,1.897273422805938,-0.5491673071128322,4.8928814598375405,3423.32,3478.23,93.93553086869434,82.07210234391167,68.17138702408133,109.87353298357235,3465.53,3454.172,3445.2086666666664
100,2021-04-30 10:30:00,3468.3,3469.09,3449.19,3449.48,17255360,3456.087415799647,1.0361309196350703,-0.2321076617632517,2.5364771627966443,3423.32,3478.23,47.64159533782539,70.59526667521624,68.97934690779296,73.8271062100628,3464.012,3454.918,3445.0546666666664
101,2021-04-30 11:30:00,3449.32,3464.89,3448.14,3457.09,7629402,3456.161681295969,0.9567043895772258,0.005654748504843821,1.902099282144764,3433.39,3478.23,52.85459411240008,64.68170915427751,67.54680098995448,58.951525482923586,3462.5440000000003,3456.3659999999995,3445.0605
102,2021-04-30 14:00:00,3457.09,3457.32,3426.9,3440.01,7636097,3454.9652604592306,-0.4789341099221929,-0.09126302318056352,-0.7753421734832587,3426.9,3478.23,25.540619520748386,51.63467927643447,62.24276041878114,30.41851699174113,3457.9260000000004,3455.7950000000005,3444.949
103,2021-04-30 15:00:00,3440.25,3448.6,3438.21,3446.86,7623373,3454.3648707955836,-1.051825423091941,-0.28337550316283905,-1.5368998398582039,3426.9,3478.23,38.88564192480044,47.385000159223125,57.290173665595134,27.574653146479108,3453.668,3456.371,3444.885333333333
104,2021-05-06 10:30:00,3446.07,3471.24,3446.07,3454.27,19046280,3454.357843329244,-0.897574167905077,-0.4062152361112866,-0.9827178635875808,3426.9,3478.23,53.32164426261432,49.36388152702019,54.64807628607015,38.79549200892026,3449.542,3457.536,3445.3175
105,2021-05-06 11:30:00,3454.15,3456.16,3426.85,3439.12,8045156,3453.2291141937444,-1.9750402879958529,-0.7199802464881999,-2.510120083015306,3426.85,3478.23,23.88088750486562,40.869550186302,50.055234252814095,22.4981820532778,3447.4700000000003,3455.7410000000004,3445.5911666666666
106,2021-05-06 14:00:00,3439.57,3451.29,3437.29,3450.82,5964170,3453.050661290504,-1.8633679856402523,-0.9486577943186104,-1.8294203826432838,3426.85,3478.23,46.65239392759869,42.79716476673423,47.63587775745414,33.1197387852944,3446.2160000000003,3454.38,3446.1671666666666
107,2021-05-06 15:00:00,3450.28,3452.8,3439.43,3441.28,6996908,3452.1787604541705,-2.5156661192859247,-1.2620594593120733,-2.5072133199477027,3426.85,3478.23,28.084857921370688,37.893062484946384,44.38827266661822,24.90264212160271,3446.47,3452.1980000000003,3446.6393333333335
108,2021-05-07 10:30:00,3446.41,3457.04,3438.08,3451.75,16784328,3452.1470004205285,-2.162843675626391,-1.442216302574937,-1.4412547461029077,3426.85,3471.24,56.09371480063113,43.95994659017464,44.24549730780369,43.38884515491654,3447.4480000000003,3450.558,3447.1343333333334
109,2021-05-07 11:30:00,3451.73,3457.89,3447.81,3455.79,8011078,3452.41685224123,-1.5394888416976755,-1.4616708103994849,-0.1556360625963813,3426.85,3471.24,65.19486370804266,51.03825229613065,46.50974897057934,60.095258947233276,3447.7520000000004,3448.647,3447.853
110,2021-05-07 14:00:00,3455.99,3457.41,3428.5,3428.67,7437796,3450.6578261492873,-3.1969801958371136,-1.8087326874870107,-2.776495016700206,3426.85,3471.24,4.100022527596686,35.39217570661933,42.803891215926,20.568744688005978,3445.6620000000003,3446.5660000000003,3448.4095
111,2021-05-07 15:00:00,3428.45,3428.45,3416.78,3418.87,8874681,3448.303172360451,-5.240918092146785,-2.4951697684189655,-5.491496647455639,3416.78,3471.24,3.837679030480549,24.8740101479064,36.8272641932528,0.9675020572135935,3439.272,3442.744,3448.782833333333
112,2021-05-10 10:30:00,3423.59,3429.36,3408.64,3420.91,17408581,3446.2740484818987,-6.619833331795235,-3.3201024810942195,-6.5994617014020305,3408.64,3471.24,19.600638977635782,23.116219757816193,32.256916048107264,4.834827177234047,3435.1980000000003,3440.8340000000003,3448.9683333333332
113,2021-05-10 11:30:00,3420.73,3429.74,3419.25,3420.9,7236275,3444.3944893350913,-7.625538054234767,-4.181189595722329,-6.888696917024875,3408.64,3457.89,24.893401015228868,23.708613510287087,29.40748186883387,12.310876793193529,3429.028,3438.238,3449.288
114,2021-05-10 14:00:00,3421.22,3423.98,3401.93,3412.64,6974568,3442.042304939899,-8.985500009943735,-5.14205167856661,-7.686896662754249,3401.93,3457.89,19.13867047891356,22.185299166495913,27.00008763472122,12.555722230045305,3420.3979999999997,3434.075,3449.2313333333336
115,2021-05-10 15:00:00,3412.72,3427.99,3409.25,3427.99,8352330,3441.0013934628696,-8.724096983676645,-5.858460739588617,-5.731272488176057,3401.93,3457.89,46.568977841315096,30.31319205810231,28.104455775848248,34.730664622610426,3420.2619999999997,3432.9620000000004,3449.4191666666666
116,2021-05-11 10:30:00,3406.6,3412.69,3384.7,3389.23,17741363,3437.166475428583,-11.511839946188957,-6.989136580908685,-9.045406730560543,3384.7,3457.89,6.189370132532035,22.27191808291222,26.16027654486957,14.49520115899751,3414.3340000000003,3426.803,3449.505
117,2021-05-11 11:30:00,3389.31,3419.08,3389.31,3418.89,6324248,3435.8126624338734,-11.198740102616739,-7.831057285250297,-6.735365634732885,3384.7,3457.89,46.71403197158085,30.419289379135094,27.579947489624743,36.097973158155796,3413.9300000000003,3424.564,3450.214833333333
118,2021-05-11 14:00:00,3418.65,3448.1,3416.44,3447.18,7280987,3436.654687438772,-8.569060850785718,-7.978657998357381,-1.1808057048566738,3384.7,3457.41,85.93040847201209,48.92299574342742,34.694296907558964,77.38039341516435,3419.186,3424.107,3451.1363333333334
119,2021-05-11 15:00:00,3447.23,3447.35,3435.25,3441.85,7686029,3437.03952540627,-6.836302908743619,-7.750186980434629,1.8277681433820199,3384.7,3448.1,90.14195583596216,62.66264910760567,44.017080974241196,99.95378537433461,3425.028,3422.7129999999997,3451.8506666666667
120,2021-05-12 10:30:00,3429.75,3448.8,3428.39,3448.79,14520228,3437.9099309317317,-4.847204203055298,-7.169590424958763,4.644772443806929,3384.7,3448.8,99.9843993759747,75.10323253039533,54.379131492959246,116.5514346052675,3429.1879999999996,3424.725,3452.4926666666665
121,2021-05-12 11:30:00,3448.36,3452.49,3436.92,3441.42,6250631,3438.1699360478997,-3.821474969789051,-6.49996733392482,5.356984728271538,3384.7,3452.49,83.67015784038986,77.9588743003935,62.239045762104,109.3985313769725,3439.626,3426.9800000000005,3452.9373333333333
122,2021-05-12 14:00:00,3441.01,3452.41,3433.23,3452.28,5808642,3439.2151259702778,-2.1079665964921332,-5.621567186438283,7.0272011798923,3384.7,3452.49,99.69021979643077,85.20265613240592,69.89358255220463,115.82080329280848,3446.304,3430.1169999999997,3453.3073333333327
123,2021-05-12 15:00:00,3451.83,3466.37,3451.0,3462.75,7806538,3440.9584499724792,0.09376180533899969,-4.478501388082827,9.144526386843653,3384.7,3466.37,95.56752785600602,88.65761337360595,76.14825949267174,113.67632113547438,3449.418,3434.3019999999997,3453.9094999999998
124,2021-05-13 10:30:00,3432.14,3446.75,3426.62,3435.07,15513437,3440.5222684930363,-0.3903969887282983,-3.6608805082119216,6.5409670389672465,3384.7,3466.37,61.67503367209538,79.6634201397691,77.31997970837085,84.3503010025656,3448.0620000000004,3436.5449999999996,3453.429833333333
125,2021-05-13 11:30:00,3435.73,3448.02,3427.16,3437.14,6364197,3440.2717300861445,-0.6001465055765038,-3.048733707684838,4.897174404216669,3389.31,3466.37,62.0685180378925,73.7984527724769,76.1461373964062,69.10308352461831,3445.732,3437.46,3452.862666666667
126,2021-05-13 14:00:00,3437.14,3437.5,3418.38,3425.33,6580192,3439.164935264949,-1.6997491583147166,-2.778936797810814,2.158375278992195,3416.44,3466.37,17.80492689765652,55.13394414753678,69.1420729801164,27.117686482377536,3442.514,3441.0699999999997,3452.1363333333334
127,2021-05-13 15:00:00,3425.47,3431.82,3420.05,3429.54,7179862,3438.4519770971747,-2.206050391561348,-2.6643595165609213,0.9166182499991464,3418.38,3466.37,23.254844759324662,44.50757768479941,60.93057454834407,11.661583957710093,3437.9660000000003,3442.1349999999998,3451.336166666667
128,2021-05-14 10:30:00,3436.09,3444.93,3422.56,3443.42,14187238,3438.8199787936805,-1.4703485043155524,-2.4255573141118476,1.9104176195925904,3418.38,3466.37,52.17753698687243,47.064230785490416,56.30845996072618,28.575772435018877,3434.1,3441.7589999999996,3450.699333333333
129,2021-05-14 11:30:00,3443.35,3479.15,3443.35,3471.17,9123374,3441.2162766608153,1.3364874301860254,-1.6731483652522732,6.019271590876597,3418.38,3479.15,86.86852065163728,60.33232740753937,57.649749109663915,65.69748400329027,3441.3200000000006,3444.6910000000003,3450.4255
130,2021-05-14 14:00:00,3471.33,3484.7,3469.63,3484.5,8323394,3444.4224783896434,4.5837066104350015,-0.4217773701148183,10.01096796109964,3418.38,3484.7,99.69843184559738,73.45436222022536,62.917953479851064,94.52717970097396,3450.792,3448.262,3450.3828333333336
131,2021-05-14 15:00:00,3485.04,3490.64,3480.68,3490.38,9477685,3447.8267392496696,7.544648058089024,1.1715077155259501,12.746280685126148,3418.38,3490.64,99.64018820924471,82.1829708832318,69.33962594764465,107.86966075440611,3463.8019999999997,3453.1580000000004,3450.6735
132,2021-05-17 10:30:00,3490.41,3527.31,3490.14,3512.82,19711447,3452.641054860805,11.568580553451739,3.250922283111108,16.63531654068126,3418.38,3527.31,86.697879372074,83.68794037951253,74.12239742493394,102.8190262886697,3480.458,3459.2119999999995,3451.5118333333335
133,2021-05-17 11:30:00,3513.52,3530.51,3511.76,3526.09,7877943,3458.0817174637086,15.64797404066212,5.730332634621311,19.83528281208162,3418.38,3530.51,96.05814679389988,87.81134251764163,78.68537912250316,106.0632693079186,3496.9919999999997,3465.546,3452.3123333333338
134,2021-05-17 14:00:00,3526.16,3528.53,3512.41,3513.59,7059301,3462.1934420960265,17.668604561517895,8.117987020000628,19.101235083034535,3418.38,3530.51,84.91037188977076,86.84435230835135,81.40503685111923,97.72298322281557,3505.476,3473.3979999999997,3452.9505
135,2021-05-17 15:00:00,3513.35,3522.24,3509.45,3517.62,7798983,3466.2991130518762,19.37184950450728,10.36875951690196,18.006179975210642,3420.05,3530.51,88.33061741806961,87.33977401159076,83.38328257127641,95.25275689221948,3512.1,3481.446,3453.6953333333336
136,2021-05-18 10:30:00,3520.65,3525.07,3512.61,3517.41,15455728,3470.0851046776634,20.468786716199247,12.388764956761417,16.16004351887566,3422.56,3530.51,87.86475220009234,87.5147667410913,84.7604439612147,93.02341230084446,3517.506,3490.654,3454.3961666666664
137,2021-05-18 11:30:00,3517.96,3522.42,3510.86,3520.48,5779955,3473.818059886725,21.339848215774055,14.178981608563944,14.32173321442022,3443.35,3530.51,88.49242771913704,87.84065373377321,85.78718055206754,91.94760009718456,3519.0379999999996,3499.7480000000005,3455.217
138,2021-05-18 14:00:00,3520.72,3526.2,3517.53,3521.84,5561301,3477.3752406358567,21.887604681642642,15.720706223179686,12.333796916925913,3469.63,3530.51,85.75886990801568,87.14672579185404,86.24036229866303,88.95945277823608,3518.1879999999996,3507.59,3456.1398333333336
139,2021-05-18 15:00:00,3521.72,3529.01,3515.26,3529.01,6805890,3481.2000376257934,22.63929302747556,17.104423584038862,11.069738886873395,3480.68,3530.51,96.98976520168576,90.4277389284646,87.63615450859689,96.01090776820007,3521.272,3513.374,3457.2048333333328
140,2021-05-19 10:30:00,3521.11,3521.11,3505.27,3518.89,15321025,3483.9918866905496,22.16293155452422,18.116125178135935,8.093612752776572,3490.14,3530.51,71.21624969036353,84.02390918243091,86.43207273320823,79.20758208087628,3521.5260000000003,3516.8130000000006,3457.9188333333336
141,2021-05-19 11:30:00,3519.22,3520.29,3509.6,3514.39,6778280,3486.243598787546,21.178170496747043,18.728534241858156,4.899272509777774,3505.27,3530.51,36.13312202852538,68.06031346446241,80.30815297695963,43.564634439467966,3520.922,3519.214,3458.714
142,2021-05-19 14:00:00,3514.76,3514.76,3505.87,3509.54,5965103,3487.9692581366166,19.778392796246862,18.9385059527359,1.6797736870219282,3505.27,3529.01,17.986520640269333,51.369049189731385,70.66178504788354,12.783577473427073,3518.7339999999995,3518.886,3459.464
143,2021-05-19 15:00:00,3509.58,3511.13,3503.82,3510.96,6932905,3489.6722760524226,18.56958242923065,18.86472124803485,-0.590277637608402,3503.82,3529.01,28.344581183008565,43.694226520823776,61.67259887219695,7.737481818077427,3516.558,3517.3730000000005,3460.0771666666665
144,2021-05-20 10:30:00,3500.88,3507.63,3486.07,3492.9,18545124,3489.911366715206,15.97020584619304,18.28581816766649,-4.631224642946904,3486.07,3529.01,15.905915230554072,34.431456090733874,52.59221794504259,-1.8900676178835596,3509.3360000000002,3515.304,3460.1133333333337
145,2021-05-20 11:30:00,3492.73,3500.97,3486.58,3500.86,6230926,3490.7223765881536,14.38664634841507,17.505983803816207,-6.238674910802274,3486.07,3529.01,34.44340940847682,34.43544052998152,46.5399588066889,10.226403976566758,3505.7300000000005,3513.6279999999997,3460.449666666667
146,2021-05-20 14:00:00,3501.28,3512.78,3497.17,3512.54,5767118,3492.338496840883,13.913753336213631,16.78753771029569,-5.74756874816412,3486.07,3529.01,61.644154634373,43.505011898112016,45.52830983716328,39.45841602000951,3505.3599999999997,3513.1410000000005,3461.3563333333336
147,2021-05-20 15:00:00,3512.48,3517.74,3505.21,3506.94,8492361,3493.4200896674847,12.937968174674097,16.017623803171375,-6.159311256994556,3486.07,3529.01,48.60270144387486,45.20424174669963,45.42028714034206,44.77215095941476,3504.84,3511.7870000000003,3462.4525000000003
148,2021-05-21 10:30:00,3510.84,3518.38,3479.67,3486.17,16182003,3492.883045988412,10.369156801106783,14.887930402758458,-9.037547203303351,3479.67,3521.11,15.685328185328165,35.36460389290914,42.06839272453109,21.95702622966523,3499.882,3508.2200000000003,3463.528
149,2021-05-21 11:30:00,3485.34,3493.79,3480.26,3491.04,6445280,3492.7465240633446,8.626878297017356,13.63571998161024,-10.017683369185768,3479.67,3520.29,27.991137370753126,32.90678171885713,39.014522389306435,20.691300377958527,3499.5099999999998,3504.423,3464.67
150,2021-05-21 14:00:00,3491.52,3499.19,3486.88,3490.19,5822663,3492.557151910504,7.095727009801976,12.32772138724859,-10.463988754893226,3479.67,3518.38,27.176440196331626,30.996667878015295,36.34190421887605,20.30619519629377,3497.376,3501.553,3465.4728333333333
151,2021-05-21 15:00:00,3490.06,3492.84,3484.23,3486.56,7152644,3492.1129184356523,5.52567141999134,10.96731139379714,-10.883279947611598,3479.67,3518.38,17.799018341513477,26.597451365848023,33.09375326786671,13.604847561810644,3492.1800000000003,3498.7699999999995,3466.2053333333333
152,2021-05-24 10:30:00,3486.27,3496.15,3469.87,3474.51,16217761,3490.80899855153,3.2713467109379053,9.428118457225292,-12.313543492574773,3469.87,3518.38,9.56503813646734,20.919980289387794,29.03582894170707,4.688282984749243,3485.6940000000004,3495.267,3466.685166666667
153,2021-05-24 11:30:00,3474.57,3494.07,3470.83,3492.04,7248984,3490.900183844009,2.8662621473099534,8.115747195242225,-10.498970095864543,3469.87,3518.38,45.7019171304885,29.18062590308803,29.084094595500723,29.37368851826264,3486.868,3493.375,3467.5341666666664
154,2021-05-24 14:00:00,3492.04,3498.3,3488.6,3491.36,5915451,3490.9342443000082,2.4619792311077617,6.984993602415333,-9.046028742615142,3469.87,3518.38,44.30014430014459,34.220465368773546,30.796218186591663,41.06895973313731,3486.932,3493.221,3468.3465
155,2021-05-24 15:00:00,3491.38,3497.28,3488.33,3497.28,7335965,3491.4043002777853,2.5894273254666587,6.1058803470255985,-7.03290604311788,3469.87,3518.38,56.503813646671176,41.64824812807275,34.413561500418695,56.117621383380865,3488.35,3492.863,3469.016666666667
156,2021-05-25 10:30:00,3502.54,3544.45,3502.44,3543.74,19500025,3495.2810187757273,6.365981503947296,6.157900578409938,0.41616185107471537,3469.87,3544.45,99.04800214534723,60.78149946716424,43.20287415600054,95.93875008949165,3499.786,3495.983,3470.3385
157,2021-05-25 11:30:00,3543.71,3558.18,3542.43,3553.21,9130582,3499.57205442197,10.00771504544673,6.927863471817297,6.159703147258867,3469.87,3558.18,94.3720982901146,71.97836574148103,52.794704684494036,110.34568785545503,3515.5260000000003,3500.6099999999997,3471.8403333333335
158,2021-05-25 14:00:00,3553.21,3577.01,3553.21,3574.16,8493118,3505.0970874277496,14.41810212160317,8.425911201774472,11.984381839657395,3469.87,3577.01,97.33992906477474,80.43222018257893,62.00720985052234,117.28224084669212,3531.95,3509.4090000000006,3473.6071666666667
159,2021-05-25 15:00:00,3574.47,3584.58,3571.0,3581.34,10097626,3510.74471058125,18.28198826820244,10.397126615060065,15.76972330628475,3469.87,3584.58,97.17548600819477,86.01330879111754,70.00924283072074,118.02144071191114,3549.946,3518.439,3475.381166666667
160,2021-05-26 10:30:00,3586.84,3602.3,3585.37,3597.77,21116000,3517.191028315972,22.411563018180004,12.800013895684053,19.223098244991903,3469.87,3602.3,96.57932492637606,89.53531416953705,76.51793327699284,115.57007595462545,3570.0440000000003,3529.197,3477.8526666666667
161,2021-05-26 11:30:00,3598.27,3603.49,3587.12,3591.68,8964132,3522.708729922196,24.905770437470437,15.22116520404133,19.369210466858213,3470.83,3603.49,91.09754259007994,90.05605697638468,81.03064117679011,108.1068885755738,3579.632,3539.709,3480.0958333333333
162,2021-05-26 14:00:00,3591.75,3599.86,3587.53,3597.16,7346117,3528.2236388168485,27.01324610286929,17.579581383806925,18.867329438124727,3488.33,3603.49,94.50329975686009,91.53847123654315,84.5332511967078,105.54891131621383,3588.422,3551.9739999999997,3482.7149999999997
163,2021-05-26 15:00:00,3596.76,3597.92,3590.39,3593.36,8156875,3533.048554460045,28.053425087408414,19.674350124527223,16.758149925762382,3488.33,3603.49,91.20354289683948,91.42682845664191,86.8311102833525,100.61826480322071,3592.262,3562.1059999999998,3485.1566666666668
164,2021-05-27 10:30:00,3585.73,3597.62,3579.26,3595.41,17079897,3537.6679207963384,28.71221574381434,21.481923248384646,14.460584990859388,3502.44,3603.49,92.00395843641766,91.61920511656717,88.42714189442407,98.00333156085338,3595.076,3572.511,3487.5089999999996
165,2021-05-27 11:30:00,3595.5,3626.36,3595.5,3599.81,9458858,3542.2710377743874,29.252154682664695,23.03596953524066,12.43237029484807,3542.43,3626.36,68.36649588943156,83.8683020408553,86.90752860990114,77.78984890276362,3595.4839999999995,3582.764,3490.187166666666
166,2021-05-27 14:00:00,3599.81,3604.72,3594.51,3600.1,6741775,3546.5546646059147,29.364959780821664,24.301767584356863,10.126384392929602,3553.21,3626.36,64.10116199589858,77.27925535920306,83.69810419300177,64.44155769160565,3597.168,3588.4,3492.6751666666664
167,2021-05-27 15:00:00,3600.07,3609.82,3598.59,3608.85,9619891,3551.169133894365,29.81670212518111,25.404754492521715,8.82389526531879,3571.0,3626.36,68.37066473988406,74.3097251527634,80.56864451292232,61.79188643244558,3599.506,3593.964,3495.468
168,2021-05-28 10:30:00,3610.77,3617.0,3600.5,3608.63,18951333,3555.4254943466344,29.813289977596924,26.28646158953676,7.053656776120327,3579.26,3626.36,62.356687898089056,70.32537940120528,77.15422280901664,56.66769258558256,3602.56,3597.411,3498.0826666666667
169,2021-05-28 11:30:00,3608.66,3611.14,3601.88,3609.03,7789266,3559.396198469106,29.502772882166937,26.9297238480628,5.146098068208275,3579.26,3626.36,63.20594479830157,67.9522345335707,74.08689338386799,55.68291683297613,3605.2839999999997,3600.1800000000003,3500.6366666666668
170,2021-05-28 14:00:00,3610.23,3622.18,3589.95,3589.96,9276599,3561.660183767691,27.402022760309592,27.024183630512162,0.755678259594859,3579.26,3626.36,22.71762208067906,52.874030382606826,67.01593905011427,24.59021304759193,3603.314,3599.399,3503.324833333333
171,2021-05-28 15:00:00,3589.6,3600.79,3582.36,3600.78,9227304,3564.557947933047,26.30699605218433,26.8807461148466,-1.1475001253245338,3579.26,3626.36,45.690021231422556,50.4793606655454,61.50374625525798,28.430589486120226,3603.45,3600.3089999999997,3506.3566666666666
172,2021-05-31 10:30:00,3600.07,3600.68,3580.65,3595.92,19682741,3566.8810629009695,24.761582009611175,26.456913293799516,-3.3906625683766833,3579.26,3626.36,35.37154989384265,45.44342374164448,56.15030541738681,24.029660390159805,3600.864,3600.185,3509.2735000000002
173,2021-05-31 11:30:00,3596.28,3597.37,3588.07,3593.61,7774745,3568.8609841675643,23.084330756772943,25.782396786394205,-5.396132059242525,3580.65,3626.36,28.352658061693344,39.74650184832743,50.68237089436702,17.87476375624827,3597.8599999999997,3600.21,3512.152
174,2021-05-31 14:00:00,3593.85,3603.08,3590.5,3601.81,8118566,3571.301652007004,22.161306775127287,25.05817878414082,-5.79374401802707,3580.65,3622.18,50.95111967252585,43.48137445639357,48.28203874837587,33.88004587242898,3596.416,3600.85,3515.304833333333
175,2021-05-31 15:00:00,3603.57,3615.66,3600.97,3615.48,9393383,3574.574122228708,22.276073663864736,24.501757760085606,-4.451368192441741,3580.65,3622.18,83.86708403563723,56.94327764947479,51.16911838207551,68.49159618427333,3601.5200000000004,3602.4170000000004,3518.4296666666664
